COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID
148014,20090630,295175,14.34727244944736,8226,1010,42269,110.75455630822424,87.68,233687,16.096517269606828,15938,58181,1039,258819,58181_20090630
15661,20090630,43125,15.128596487231475,911,-358,6218,67.89183012759474,57.87,36757,22.496082528075213,2771,58348,32,24955,58348_20090630
27485,20090630,58063,14.762005014450038,1314,-562,7913,85.27740896328059,67.48,45943,16.532063645130183,7244,58377,43,39179,58377_20090630
30066,20090630,58822,18.475720592054014,1059,-1090,9961,87.29849060478489,72.27,48695,20.55597763621842,8612,58413,3,42510,58413_20090630
25563,20090630,65699,41.00925206582386,1130,-1132,23069,84.61231121647178,48.35,37543,49.22711058263972,5129,58584,17,31766,58584_20090630
8053,20090630,32744,46.94830734653743,564,-711,13917,87.07475738509119,49.87,18754,64.00666190816084,5484,58657,7,16330,58657_20090630
31322,20090630,88854,28.202754175212423,1938,-1236,24184,88.7641935422925,52.88,52929,35.81307176401315,5355,58687,11,46982,58687_20090630
235722,20090630,379331,7.671045478559815,9374,363,34064,66.06749501749836,54.79,314601,12.584865294685624,20342,8033,2640,207849,8033_20090630
38304,20090331,48017,8.281466470916648,615,0,4005,81.4965238789211,71.04,41857,11.281647645284009,4088,10843,41,34112,10843_20090331
144750,20090331,259422,9.007741565516582,3618,365,24893,93.29531159767393,80.33,223381,11.289243733996821,4722,12266,473,208404,12266_20090331
210876,20090331,301280,9.534355441789405,3670,-454,29621,87.59284969135076,74.13,254982,12.316503320740328,10653,16249,746,223346,16249_20090331
27787,20090331,42279,6.498469133458334,634,22,2784,75.66722501395869,64.11,35820,10.91410977810808,5378,16584,170,27104,16584_20090331
148371,20090331,188223,8.545745597832779,1592,-256,14223,57.357975735861324,47.8,156857,13.939393939393941,21919,20179,246,89970,20179_20090331
151608,20090331,238119,11.319139830961806,3225,285,27084,82.44145202322436,62.19,179639,17.86041226048802,16398,20568,611,148097,20568_20090331
41635,20090331,74625,7.79062360228243,912,156,5789,43.24553826332665,39.58,68303,16.16709183673469,12874,22229,182,29538,22229_20090331
2161913,20090331,4626122,7.4613452186265015,45429,-48879,350577,77.02885232939494,69.66,4183683,12.570981635845458,572552,24156,6059,3222643,24156_20090331
187985,20090331,428474,7.261158124575137,5638,817,26828,82.84572162793307,75.84,392252,10.954548808618627,36345,24823,339,324964,24823_20090331
46770,20090331,66599,14.920644454120932,846,-76,9937,104.86724781073586,78.94,50131,28.887070376432078,10756,28217,8,52571,28217_20090331
83587,20090331,146660,9.824571108514213,1737,-44,15468,49.18613397968991,32.1,95716,26.00021038605842,16007,29399,109,47079,29399_20090331
148569,20090331,260973,13.364600935728985,2908,142,34878,104.1813204477481,81.95,205294,19.819927449660053,30372,31823,257,213878,31823_20090331
112776,20090331,194557,8.871201998489514,2959,620,16797,73.92492449302459,66.05,173825,12.969351389878831,6158,33708,265,128500,33708_20090331
48126,20090331,93944,6.8129838614424845,1273,-114,6573,92.24821973550355,77.22,78640,9.331472690281183,6262,34334,79,72544,34334_20090331
103298,20090331,181362,11.790142040012041,2148,-174,21302,78.80270394972938,59.33,136541,18.98220546840277,24630,34643,193,107598,34643_20090331
54464,20090331,86572,7.737807238242694,1316,-38,6934,84.163301362948,77.04,79240,9.902259902259903,8934,35241,318,66691,35241_20090331
58544,20090331,88754,10.610123007020201,853,189,10412,36.46734074514648,26.94,65571,32.992160278745644,1447,35314,46,23912,35314_20090331
1090720,20090331,1811133,10.18067401455748,21041,87,183451,92.66830596090193,79.36,1551074,12.029875381892275,174295,57369,1496,1437354,57369_20090331
103631,20090331,225606,11.695058365573137,2631,91,24700,78.88020892992142,61.05,174604,18.40478787370305,12526,57815,81,137728,57815_20090331
94158,20090331,156228,11.27898531929242,1960,-802,17392,86.67278349323777,76.79,138416,15.386676409694314,3015,57931,-173,119969,57931_20090331
137049,20090331,301461,14.3509342054187,4085,422,42024,114.30343581564422,87.72,231357,15.896337680636218,13551,58181,377,264449,58181_20090331
15553,20090331,44276,15.702632126268112,448,-205,6685,52.22293470129314,44.15,37428,24.246509055716853,3817,58348,9,19546,58348_20090331
21762,20090331,48916,16.567332138540408,618,-326,8174,99.87897369695014,75.92,37182,18.425372644297063,853,58377,27,37137,58377_20090331
25632,20090331,52792,21.504066718962882,458,-632,10417,90.28268132597209,72.17,42203,25.16417428973018,4242,58413,1,38102,58413_20090331
19286,20090331,52429,48.49894377640559,494,-460,24072,100.10648493238207,53.79,28173,58.6769655439599,4939,58584,7,28203,58584_20090331
3361,20090331,23762,77.42686890574214,183,-377,14374,99.56074566102421,39.11,9334,354.70951792336217,1976,58657,3,9293,58657_20090331
28144,20090331,81159,32.28439900366453,916,-500,25258,90.344796236107,48.98,43997,41.78618100011579,3619,58687,4,39749,58687_20090331
228671,20090331,403740,8.710510062577931,4629,340,34131,61.60367330065553,51.67,338660,12.729871110392061,63798,8033,1286,208627,8033_20090331
36034,20081231,47080,8.558058036668234,2786,124,4005,83.44409467179666,76.01,42885,10.766675892610019,2433,10843,168,35785,10843_20081231
141752,20081231,271263,8.894852907395213,14561,1555,24429,94.73327461947424,75.74,216871,11.06092898947867,4528,12266,2030,205449,12266_20081231
196525,20081231,294507,9.99853693225316,16132,808,30038,89.9937187202399,75.4,246765,12.746959959082854,6936,16249,3360,222073,16249_20081231
27394,20081231,41615,7.183474834034224,2667,-87,2716,76.1190638491252,64.4,35208,10.784794175301036,1422,16584,1128,26800,16584_20081231
111389,20081231,160410,7.912211780987032,8204,-902,14492,71.20124041129428,54.39,122540,14.846308532031024,12885,20179,2213,87250,20179_20081231
153658,20081231,236852,11.30061662511181,13801,2142,26577,80.38550697375919,61.34,180749,17.840651444994414,14625,20568,2823,145296,20568_20081231
41844,20081231,73649,7.75882675515685,3941,481,5735,44.98513439718464,40.27,65924,17.470952165384034,6550,22229,911,29656,22229_20081231
2118243,20081231,4756021,8.71443469536826,237185,-204689,399151,79.46845027751654,69.7,4171463,13.760222009439424,469130,24156,24910,3314997,24156_20081231
167976,20081231,408936,7.47001782929592,22192,2218,25396,84.73211033694852,79.07,381631,10.657928388746802,19891,24823,1444,323364,24823_20081231
42547,20081231,62951,15.912376292672079,3545,0,10017,118.29390275724101,86.42,45988,27.695423248278654,5652,28217,67,54401,28217_20081231
79919,20081231,142206,10.096191388918468,6441,56,15061,50.83293305969172,32.74,91604,28.8256436301129,11575,29399,464,46565,29399_20081231
148358,20081231,251333,13.820707985023853,15034,1135,34736,101.69345436790658,81.21,200714,20.864999153068712,24083,31823,1335,204113,31823_20081231
104255,20081231,182710,8.899757384372473,10358,1078,16177,76.14205353279347,67.42,161770,13.144547444219521,4369,33708,1423,123175,33708_20081231
48808,20081231,90544,7.306827529476282,5375,-941,6687,98.51793966667117,80.76,74221,9.708204060794094,6535,34334,113,73121,34334_20081231
96927,20081231,182961,11.923038908839324,9353,41,21245,80.25082469882145,60.37,137626,18.43079551927093,12217,34643,897,110446,34643_20081231
50704,20081231,81214,8.10395417074193,5406,-549,6922,88.87697777295303,80.65,73694,10.32476492595701,5201,35241,1280,65497,35241_20081231
61493,20081231,100564,9.988616960728516,4761,1428,10051,30.503925802948412,24.3,80111,30.54480412854797,3891,35314,214,24437,35314_20081231
993336,20081231,1745251,10.556697036108039,88140,2082,182793,96.11580599381796,80.64,1464242,12.158993032755431,116126,57369,5941,1407368,57369_20081231
100877,20081231,200841,13.748712377499958,7912,-2198,25047,85.87199091497313,64.76,151458,19.029291503572313,4760,57815,456,130060,57815_20081231
101765,20081231,150701,12.193454096887947,8306,-1296,18184,86.86244087038789,76.16,132125,16.886353090790355,2320,57931,109,114767,57931_20081231
125522,20081231,288918,12.015942070465668,16044,1663,33920,118.29388233736513,86.59,211486,13.529633602934984,9814,58181,2649,250175,58181_20081231
14118,20081231,39821,19.118370022395805,1549,-564,6934,65.11997069418157,53.57,32758,25.518171493469623,3145,58348,20,21332,58348_20081231
20219,20081231,45313,19.251349339289035,1774,-1087,8460,97.98458981719293,71.56,33095,21.143775726429112,242,58377,39,32428,58377_20081231
23376,20081231,50223,26.265988302981313,1881,-2590,11048,93.46641074856046,72.72,39075,27.54146666032983,173,58413,5,36522,58413_20081231
12610,20081231,47381,54.48129061169617,1483,-1016,24421,114.66616654163542,45.16,18662,72.9902485432275,2224,58584,11,21399,58584_20081231
699,20081231,16247,95.08069220299437,136,-854,14695,240.15493867010974,22.9,1549,1016.6320166320165,1266,58657,0,3720,58657_20081231
19921,20081231,65011,46.1044776119403,1858,-3181,25029,113.5939806314577,48.53,27777,53.84071175903098,1637,58687,14,31553,58687_20081231
206060,20081231,347751,9.798920776396681,19963,1207,33361,74.54134943926957,60.48,282132,14.451966136306993,16481,8033,5345,210305,8033_20081231
36576,20080930,49179,8.600824794864163,2130,124,4046,83.66782481484869,74.43,43748,11.263800493570592,3725,10843,131,36603,10843_20080930
159048,20080930,273876,8.813090503425062,10837,1976,25417,91.34638397796293,73.86,221445,10.964192027980976,16171,12266,1558,202282,12266_20080930
195958,20080930,295008,9.851890809765367,12237,645,29342,89.32106583628457,75.06,247918,12.56508610783094,5687,16249,2407,221443,16249_20080930
26803,20080930,40750,8.154425102201044,1997,430,3022,77.65407437870864,64.87,34042,11.517509727626459,1430,16584,1241,26435,16584_20080930
141862,20080930,203926,8.663915153613734,6241,132,15521,49.60283320173009,41.28,169702,15.246881567813958,8507,20179,1434,84177,20179_20080930
150715,20080930,231118,11.26325873331686,10426,1646,25971,79.31834393974286,61.1,178037,18.059155606660042,10914,20568,2213,141216,20568_20080930
46511,20080930,70890,7.878118539914479,2950,534,5123,45.1999877589742,41.67,65354,17.973608372516306,4087,22229,682,29540,22229_20080930
2032313,20080930,4439070,10.639921948869176,187143,-63559,536999,90.45540849541689,77.22,3789455,16.273272425499208,37268,24156,20578,3427767,24156_20080930
150935,20080930,386889,7.433492029788202,16491,1863,25871,91.36819239720714,76.1,322250,11.194529914529914,7583,24823,1154,294434,24823_20080930
41325,20080930,62653,15.941774535936029,2668,-29,9988,122.2261648666031,87.97,45091,27.314444266581294,4683,28217,49,55113,28217_20080930
79639,20080930,141006,10.048625807775883,4660,33,14066,49.53290316974082,32.34,92058,28.369811759688268,8890,29399,334,45599,29399_20080930
152095,20080930,244775,14.061076498825454,11818,817,34418,100.76854920428234,84.1,204281,20.579498554061264,20948,31823,1034,205851,31823_20080930
97784,20080930,177889,9.736358432010606,7558,1058,16157,75.53061706788961,66.48,156563,13.266370188621377,5381,33708,1290,118253,33708_20080930
51426,20080930,91554,8.044678714859439,4029,-485,7076,98.82011035517223,80.59,74668,10.178162382285569,4350,34334,426,73787,34334_20080930
91164,20080930,174866,12.961053430047883,7009,198,21515,85.28364274070812,63.13,129441,17.87650301755248,8676,34643,681,110392,34643_20080930
54223,20080930,81182,8.515272846314623,4083,-198,7309,87.91253620527884,79.64,73539,11.04198162577044,2937,35241,734,64650,35241_20080930
66095,20080930,106216,10.409065290261339,3635,1276,10331,30.356850548371256,24.44,85526,30.887151215121513,5068,35314,165,25963,35314_20080930
1045996,20080930,1753775,10.461318422313376,65061,1767,179198,95.80688684393117,76.69,1403778,12.17982149619317,131804,57369,4433,1344916,57369_20080930
80380,20080930,166970,18.547979250653835,5426,-950,25381,88.32286538787982,62.32,117820,22.716827963301522,4030,57815,349,104062,57815_20080930
108490,20080930,145434,12.491407861026058,6205,-485,17989,89.68465808432738,78.32,127005,16.595305516700215,2423,57931,77,113904,57931_20080930
127469,20080930,272923,12.871851124838829,11690,1623,33471,116.2700330391045,86.39,202790,14.043178020728252,7363,58181,1760,235784,58181_20080930
10380,20080930,34431,23.371081569013622,1077,-450,7071,92.28619340413638,62.34,23257,29.82017777413673,301,58348,10,21463,58348_20080930
19284,20080930,40702,24.24337866857552,1180,-896,8495,90.85241813767307,68.03,30478,24.288351842156025,674,58377,26,27690,58377_20080930
15867,20080930,37791,35.121791549603124,1410,-782,12876,126.44621449835063,83.17,24858,35.94966723250613,199,58413,4,31432,58413_20080930
10699,20080930,40074,63.24548522554551,1028,-760,24418,100.54627249357327,39.04,15560,92.4979420788745,1348,58584,6,15645,58584_20080930
9162,20080930,49369,60.761996624065596,1118,-2651,24758,209.91290293615873,47.35,11137,75.91638626686121,473,58687,12,23378,58687_20080930
208110,20080930,335107,9.683498159667916,15190,1309,32666,73.87004369977488,63.26,286958,14.398376201402371,9224,8033,4075,211976,8033_20080930
38764,20080630,49955,7.906544642327687,1449,78,4000,76.37542572701074,70.03,45804,11.446770768941327,3866,10843,92,34983,10843_20080630
159372,20080630,272486,8.717592861710168,6903,1639,25357,88.8448138449277,71.59,219575,11.490932642487046,8161,12266,980,195081,12266_20080630
197875,20080630,294613,10.231893309649037,8117,445,29231,92.79820427996755,74.93,237899,12.069923976081013,7470,16249,1567,220766,16249_20080630
23834,20080630,36519,7.869832309480325,1296,261,2874,85.43647219720471,70.14,29979,11.54119185503456,986,16584,601,25613,16584_20080630
136583,20251231,183374,9.567515099223469,11189,300,17553,95.37014563106796,85.71,164800,16.041576227178535,15542,10319,672,157170,10319_20251231
75484,20251231,127606,12.947407015113862,9785,2481,16123,90.02384028062215,67.17,95217,16.929653865155625,8007,11175,1333,85718,11175_20251231
269809,20251231,435936,11.728910012445663,21245,1531,50132,71.33218651924416,62.3,380765,22.728773818566097,83438,11521,564,271608,11521_20251231
169828,20251231,314700,14.297059048302582,19233,4760,53373,93.22465078827908,76.16,257079,19.308596798966,35776,11570,4811,239661,11570_20251231
22237,20251231,31601,11.423214471719731,816,88,6059,53.482801947542015,43.1,25468,0.0,7937,12585,21,13621,12585_20251231
556444,20251231,809540,12.397011197536909,43575,11195,92726,89.1000817617409,73.5,667794,0.0,47910,12761,4411,595005,12761_20251231
489572,20251231,644831,11.134174259311703,40562,7664,78308,69.71660308060245,60.76,561968,0.0,140850,14331,6598,391785,14331_20251231
820582,20251231,2006088,12.549884613265174,102493,9987,269490,125.64991920324506,75.97,1212920,14.625048673844704,137891,15118,66646,1524033,15118_20251231
239842,20251231,292100,8.948479903459813,12972,6453,25477,34.264727442231134,31.21,266017,22.18699068919333,31070,16854,1432,91150,16854_20251231
188727,20251231,255112,9.452670703195253,17702,2772,23652,101.91523302797864,83.64,209374,0.0,2131,17001,1115,213384,17001_20251231
188154,20251231,301601,11.96939351578042,17755,4359,37415,69.98623426049637,57.31,246990,0.0,48518,17881,1710,172859,17881_20251231
329416,20251231,413219,8.972436885765363,18005,5496,32728,40.584918339322755,36.98,376497,25.0091486113039,101663,19904,1724,152801,19904_20251231
761980,20251231,1105310,11.109586159134558,55266,9457,122355,64.2338069698651,55.62,957063,20.250119052435984,65695,20856,9169,614758,20856_20251231
493413,20251231,700010,10.611104365158107,51234,10418,73203,87.86163362785557,74.37,592485,0.0,110551,21567,780,520567,21567_20251231
122625,20251231,164883,12.009727922176623,11707,2963,13465,73.75267753574198,62.86,140521,0.0,4350,2320,1002,103638,2320_20251231
234239,20251231,429030,11.735154184595812,23337,1789,47112,90.07606541404165,75.85,361268,14.883147386964179,3421,2327,1929,325416,2327_20251231
3080175,20251231,4387332,14.168296344146727,203346,93546,551663,39.6272841548131,34.13,3778750,30.02667093086591,60003,25679,50479,1497416,25679_20251231
1025166,20251231,1360197,10.805603282984926,80272,9805,154143,93.92773878243091,77.54,1122926,0.0,28614,25738,2371,1054739,25738_20251231
